name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,6563,80692898,traffic_signals,,signal,,,,-96.7611998,43.5366593,,,
,6564,8344417656,,,,,,,-96.7625949,43.5148363,,,
,6565,2442584782,,,,,,,-96.7646708,43.5459519,,,
,6566,80707326,traffic_signals,,signal,,,,-96.7611482,43.5458963,,,
,6567,2447974867,,,,,,,-96.7935159,43.5438942,,,
,6568,80692374,traffic_signals,,signal,,,,-96.7511472,43.5221205,,,
,6569,80693033,traffic_signals,,signal,,,,-96.7312573,43.514878,,,
,6570,7010415120,,,,,,,-96.7411597,43.5152833,,,
,6571,80710602,traffic_signals,,signal,,,,-96.731288,43.5221277,,,
,6572,80693050,traffic_signals,,signal,,,,-96.7461408,43.5148598,,,
,6573,10257992443,,,,,,,-96.7460515,43.5086567,,,
,6574,2451180659,,,,,,,-96.7460493,43.5085145,,,
,6575,80707330,,,,,,,-96.7665758,43.545981,,,
,6576,2444035914,,,,,,,-96.7940417,43.572835,,,
,6577,80735484,traffic_signals,,signal,,,,-96.7910427,43.5728122,,,
,6578,80807746,,,,,,,-96.8273874,43.5728099,,,
,6579,80691618,,,,,,,-96.8109452,43.5728886,,,
,6580,80807760,,,,,,,-96.7946566,43.5728455,,,
,6581,80640108,,,,,,,-96.8656437,43.5726791,,,
,6582,80665992,,,,,,,-96.8507843,43.5727468,,,
,6583,2448815575,,,,,,,-96.7960066,43.5584445,,,
,6584,2448815518,,,,,,,-96.8009882,43.5584027,,,
,6585,2053452266,,,,,,,-96.7806175,43.5999548,,,
,6586,2450014120,,,,,,,-96.7807856,43.6003362,,,
,6587,2444095464,,,,,,,-96.7826505,43.5727891,,,
,6588,2444095274,,,,,,,-96.7910114,43.5750101,,,
,6589,9678306851,,,,,,,-96.7910407,43.5729521,,,
,6590,6317011413,traffic_signals,,signal,,,,-96.7813367,43.5727902,,,
,6591,2444095622,,,,,,,-96.7811036,43.5728016,,,
,6592,4423084502,,,,,,,-96.7809719,43.5727993,,,
,6593,80667949,,,,,,,-96.7013479,43.5906462,,,
,6594,80667959,,,,,,,-96.6994739,43.5902819,,,
,6595,80698055,,,,,,,-96.7811219,43.5659097,,,
,6597,7804192786,,,,,,,-96.7910068,43.5567777,,,
,6598,7843906088,traffic_signals,,signal,,,,-96.711105,43.6019858,,,
,6599,80695506,,,,,,,-96.7073639,43.6019008,,,
,6600,80701005,,,,,,,-96.7063643,43.6019057,,,
,6601,2453621064,,,,,,,-96.7062756,43.6019056,,,
,6602,2453621070,,,,,,,-96.7027727,43.6019107,,,
,6603,80705409,,,,,,,-96.7014503,43.6019145,,,
,6604,80690852,,,,,,,-96.7911089,43.616391,,,
,6605,80699939,,,,,,,-96.7713995,43.6163605,,,
,6606,80705388,,,,,,,-96.7013909,43.5926807,,,
,6607,80719071,,,,,,,-96.697957,43.592668,,,
,6608,80681059,,,,,,,-96.7765838,43.581024,,,
,6609,80735480,,,,,,,-96.7910146,43.5751867,,,
,6610,2454826839,,,,,,,-96.7911011,43.6149965,,,
,6611,6319143016,,,,,,,-96.7898351,43.5874854,,,
,6612,80652964,,,,,,,-96.7960067,43.5583119,,,
,6613,8163069121,,,,,,,-96.7960063,43.5590579,,,
,6614,80640988,,,,,,,-96.7709974,43.565316,,,
,6615,80640991,,,,,,,-96.7705633,43.565916,,,
,6616,80691594,,,,,,,-96.8110055,43.5873947,,,
,6617,80701001,,,,,,,-96.7063902,43.5982346,,,
,6618,10568130785,,,,,,,-96.7910264,43.5698138,,,
,6619,5265256658,,,,,,,-96.7910295,43.562613,,,
,6620,80653088,,,,,,,-96.810926,43.5583588,,,
,6621,2448778068,,,,,,,-96.8115276,43.5583589,,,
,6622,80692918,,,,,,,-96.7063452,43.5908471,,,
,6623,80681284,,,,,,,-96.7108375,43.5765674,,,
,6624,80640993,,,,,,,-96.7694385,43.5663637,,,
,6625,80698061,,,,,,,-96.781053,43.564888,,,
,6626,80670455,,,,,,,-96.7860355,43.562004,,,
,6627,80678855,,,,,,,-96.7327749,43.5485942,,,
,6628,80653458,,,,,,,-96.7342297,43.5485919,,,
,6629,80741765,,,,,,,-96.7440388,43.5485766,,,
,6630,80749377,,,,,,,-96.7170273,43.545109,,,
,6631,80667065,,,,,,,-96.7327462,43.5414505,,,
,6632,80667070,,,,,,,-96.7355881,43.5414534,,,
,6633,80738125,,,,,,,-96.7142272,43.5512194,,,
,6634,80704860,,,,,,,-96.7238137,43.5335154,,,
,6635,80704862,,,,,,,-96.7238114,43.5321213,,,
,6636,80661769,,,,,,,-96.7238123,43.5294095,,,
,6637,10275900274,,,,,,,-96.7051072,43.5293399,,,
,6638,80661744,,,,,,,-96.7125494,43.5293722,,,
,6639,80661746,,,,,,,-96.7137862,43.5293747,,,
,6640,80661750,,,,,,,-96.7162735,43.5293807,,,
,6641,2457725717,,,,,,,-96.716963,43.5293844,,,
,6642,80670255,,,,,,,-96.7170717,43.5512221,,,
,6643,80670261,,,,,,,-96.717092,43.555142,,,
,6644,10275900273,,,,,,,-96.7047165,43.5292871,,,
,6645,80692368,traffic_signals,,signal,,,,-96.7512368,43.5294467,,,
,6646,11257905090,,,,,,,-96.7700476,43.4967183,,,
,6647,5699824843,,,,,,,-96.7673694,43.4883889,,,
,6648,5488961695,traffic_signals,,signal,,,,-96.7709294,43.5002155,,,
,6649,11265591948,,,,,,,-96.7698165,43.4955979,,,
,6650,80227395,,,,,,,-96.7783783,43.4937944,,,
,6651,11258070601,traffic_signals,,signal,,,,-96.768322,43.4932178,,,
,6652,11257905094,traffic_signals,,signal,,,,-96.7698524,43.4967867,,,
,6653,11257905091,,,,,,,-96.7699659,43.4967505,,,
,6654,80279234,,,,,,,-96.7695799,43.4954132,,,
,6655,8455317758,,,,,,,-96.7687783,43.4957084,,,
,6656,5488961698,traffic_signals,,signal,,,,-96.7708457,43.4987022,,,
,6657,2445411831,,,,,,,-96.7710095,43.496321,,,
,6658,2445461725,,,,,,,-96.7823554,43.5093335,,,
,6659,2445461637,,,,,,,-96.7873001,43.5016908,,,
,6660,2445461632,,,,,,,-96.7814217,43.5153199,,,
,6663,8455530285,,,,,,,-96.7812369,43.514272,,,
,6664,2445474079,turning_circle,,,,,,-96.7952427,43.5246705,,,
,6665,2445474085,turning_circle,,,,,,-96.8091384,43.522522,,,
,6666,2445474076,turning_circle,,,,,,-96.7964081,43.5252615,,,
,6667,2445474090,turning_circle,,,,,,-96.792288,43.5269295,,,
,6668,80723928,,,,,,,-96.7920777,43.5270311,,,
,6669,2446664286,,,,,,,-96.7861558,43.5257833,,,
,6670,80677818,,,,,,,-96.8134555,43.522287,,,
,6671,2446664131,,,,,,,-96.7789204,43.5269753,,,
,6672,5488961688,traffic_signals,,signal,,,,-96.7789935,43.5267489,,,
,6673,2446597481,,,,,,,-96.7814009,43.5283944,,,
,6674,2446597661,traffic_signals,,signal,,,,-96.7818856,43.5276507,,,
,6675,2446664111,,,,,,,-96.7819295,43.5275385,,,
,6676,80746879,,,,,,,-96.7909267,43.5293168,,,
,6677,7254490002,,,,,,,-96.7896804,43.5293125,,,
,6678,2446632917,traffic_signals,,signal,,,,-96.7860038,43.5289104,,,
,6679,2446664401,,,,,,,-96.7858621,43.5288652,,,
,6680,5488961685,traffic_signals,,signal,,,,-96.7820774,43.5274405,,,
,6681,2446664462,,,,,,,-96.7727668,43.5230918,,,
,6683,5488961689,traffic_signals,,signal,,,,-96.7788062,43.5269537,,,
,6684,80692503,,,,,,,-96.7759182,43.5367331,,,
,6685,2446664256,,,,,,,-96.7908899,43.5257908,,,
,6686,80688018,,,,,,,-96.7908902,43.5256803,,,
,6687,80764847,,,,,,,-96.7908881,43.522482,,,
,6689,80703806,turning_circle,,,,,,-96.7778397,43.5378912,,,
,6690,80765619,,,,,,,-96.8109102,43.5535352,,,
,6691,7693065741,,,,,,,-96.8109087,43.5534102,,,
,6692,80730122,,,,,,,-96.79986,43.552742,,,
,6693,80675520,,,,,,,-96.801614,43.55274,,,
,6694,8197514294,,,,,,,-96.8079512,43.5527299,,,
,6695,8197514305,,,,,,,-96.8094023,43.5533585,,,
,6696,80691639,,,,,,,-96.8109233,43.5546395,,,
,6697,2447946675,,,,,,,-96.7909362,43.5431434,,,
,6698,7693065740,turning_circle,,,,,,-96.8119016,43.5536195,,,
,6699,7693065738,,,,,,,-96.8117843,43.5534102,,,
,6700,80675522,,,,,,,-96.8016207,43.5547462,,,
,6701,2441039941,,,,,,,-96.7711058,43.5171427,,,
,6702,10688364782,,,,,,,-96.771201,43.5160011,,,
,6703,5488961690,traffic_signals,,signal,,,,-96.7711866,43.515043,,,
,6704,80670939,,,,,,,-96.7711855,43.5148334,,,
,6705,5488961683,traffic_signals,,signal,,,,-96.7856234,43.5290672,,,
,6706,80753759,,,,,,,-96.7837238,43.5294136,,,
,6707,2446664109,,,,,,,-96.7797936,43.5271385,,,
,6708,2446664421,,,,,,,-96.7810831,43.5273776,,,
,6709,2446664112,,,,,,,-96.7709968,43.5137747,,,
,6710,2446664448,traffic_signals,,signal,,,,-96.7710012,43.5146473,,,
,6711,2446664363,,,,,,,-96.7710013,43.5148334,,,
,6712,9351736116,,,,,,,-96.7711691,43.513781,,,
,6713,5488961684,traffic_signals,,signal,,,,-96.7855072,43.5288889,,,
,6714,7254490007,,,,,,,-96.7869901,43.5292783,,,
,6715,80670914,traffic_signals,,signal,,,,-96.77162,43.5207101,,,
,6716,80670935,,,,,,,-96.7711025,43.5184175,,,
,6717,11236982719,,,,,,,-96.7709669,43.51033,,,
,6718,9351736109,,,,,,,-96.7709673,43.511175,,,
,6719,9351736089,,,,,,,-96.770969,43.5120092,,,
,6720,871450149,,,,,,,-96.7885942,43.5256766,,,
,6721,2446664447,,,,,,,-96.7861558,43.5256738,,,
,6722,80688010,turning_circle,,,,,,-96.7830243,43.525724,,,
,6723,3574779330,,,,,,,-96.7710298,43.5160019,,,
,6725,80671199,,,,,,,-96.7743879,43.5197489,,,
,6726,11743314201,,,,,,,-96.7790859,43.5147675,,,
,6727,2446667062,,,,,,,-96.7766233,43.513064,,,
,6728,11743314205,,,,,,,-96.7766166,43.5147872,,,
,6729,2446667051,,,,,,,-96.7794897,43.5151974,,,
,6730,11743314194,traffic_signals,,signal,,,,-96.7767297,43.5147864,,,
,6731,80743304,,,,,,,-96.7767376,43.5130641,,,
,6732,80652995,traffic_signals,,signal,,,,-96.7512743,43.5584443,,,
,6733,80653005,traffic_signals,,signal,,,,-96.7575075,43.5584233,,,
,6734,2447698831,,,,,,,-96.7585385,43.5584205,,,
,6735,2447698850,,,,,,,-96.7575049,43.5582169,,,
,6737,2447702532,,,,,,,-96.7545926,43.5640522,,,
,6738,2447702525,traffic_signals,,signal,,,,-96.7557831,43.5640287,,,
,6739,2447702479,traffic_signals,,signal,,,,-96.7562468,43.5640635,,,
,6740,2447702508,,,,,,,-96.7479491,43.563466,,,
,6741,2447702544,,,,,,,-96.7472191,43.5628777,,,
,6742,2447702563,,,,,,,-96.7469554,43.5628689,,,
,6743,2447702527,,,,,,,-96.7459242,43.5634425,,,
,6744,80711109,,,,,,,-96.7559998,43.5632769,,,
,6745,80686931,turning_circle,,,,,,-96.7703681,43.5774547,,,
,6746,2447703158,,,,,,,-96.7612356,43.5637679,,,
,6747,4664973488,,,,,,,-96.7581868,43.5874306,,,
,6748,2447703147,,,,,,,-96.7558122,43.5874411,,,
,6749,10881754484,,,,,,,-96.7312814,43.5640969,,,
,6750,2447712103,,,,,,,-96.7313969,43.5648417,,,
,6751,80678874,,,,,,,-96.7323973,43.5642474,,,
,6752,80719498,,,,,,,-96.7408273,43.5632723,,,
,6753,2447712095,,,,,,,-96.7403746,43.5634514,,,
,6754,2447712075,motorway_junction,,,,,,-96.7414904,43.5634489,,,
,6755,80678878,,,,,,,-96.7324877,43.5644004,,,
,6756,80719380,,,,,,,-96.7343447,43.5643845,,,
,6757,2447712068,,,,,,,-96.7343289,43.5642208,,,
,6758,80671963,,,,,,,-96.7314089,43.5642515,,,
,6759,7843906108,traffic_signals,,signal,,,,-96.7369461,43.5637093,,,
,6760,8713380422,,,,,,,-96.7439495,43.5636329,,,
,6763,80691274,traffic_signals,,signal,,,,-96.7472225,43.5636364,,,
,6764,4934808869,traffic_signals,,signal,,,,-96.7557794,43.5641255,,,
,6765,6317137771,traffic_signals,,signal,,,,-96.7610307,43.564457,,,
,6766,80691282,,,,,,,-96.7612234,43.564469,,,
,6767,4015808064,,,,,,,-96.7303457,43.5827768,,,
,6768,4015808620,,,,,,,-96.7317597,43.5815803,,,
,6769,2455026006,,,,,,,-96.7314047,43.5810016,,,
,6770,80641795,,,,,,,-96.7750636,43.5723754,,,
,6771,80641531,,,,,,,-96.7751123,43.5728323,,,
,6772,80673657,,,,,,,-96.7773741,43.5702192,,,
,6773,10936764401,,,,,,,-96.7650231,43.5812005,,,
,6774,11597688527,,,,,,,-96.7633291,43.582578,,,
,6775,2447703115,,,,,,,-96.7616083,43.5845748,,,
,6776,1331643626,,,,,,,-96.7681042,43.5675999,,,
,6777,2447849773,,,,,,,-96.7684418,43.5678826,,,
,6778,2447759515,,,,,,,-96.7715635,43.5717589,,,
,6779,2447849785,,,,,,,-96.7681267,43.5674388,,,
,6780,2447849765,,,,,,,-96.768048,43.5673883,,,
,6781,2447768094,,,,,,,-96.7676099,43.5670952,,,
,6782,2447712101,,,,,,,-96.767792,43.5688951,,,
,6783,2447767897,,,,,,,-96.7679043,43.5680023,,,
,6784,2447768104,traffic_signals,,signal,,,,-96.7680447,43.5676957,,,
,6785,80640881,traffic_signals,,signal,,,,-96.7726737,43.5719827,,,
,6786,2447768017,,,,,,,-96.7731641,43.5711148,,,
,6787,2447767932,,,,,,,-96.7682083,43.5671127,,,
,6788,2447768036,,,,,,,-96.7690173,43.5664741,,,
,6789,2447768035,traffic_signals,,signal,,,,-96.7682014,43.5672894,,,
,6790,1028818791,turning_circle,,,,,,-96.7768983,43.5667313,,,
,6791,2447834830,,,,,,,-96.780989,43.5659095,,,
,6792,7850788387,traffic_signals,,signal,,,,-96.7809898,43.5726491,,,
,6793,2447834870,,,,,,,-96.7771776,43.5737034,,,
,6794,6317011409,traffic_signals,,signal,,,,-96.7771787,43.5730485,,,
,6795,10768850272,,,,,,,-96.7811041,43.572949,,,
,6796,9678306845,,,,,,,-96.7860009,43.5710302,,,
,6797,1331643690,,,,,,,-96.7786192,43.5728003,,,
,6798,2447834773,,,,,,,-96.7781528,43.5727998,,,
,6799,2447834858,turning_circle,,,,,,-96.7835774,43.5601238,,,
,6800,2447834862,,,,,,,-96.7860313,43.5602307,,,
,6801,2447834800,,,,,,,-96.7784703,43.5722282,,,
,6802,80641991,,,,,,,-96.7770634,43.5741091,,,
,6803,80790804,,,,,,,-96.779542,43.571061,,,
,6804,6317011416,traffic_signals,,signal,,,,-96.768119,43.5672665,,,
,6805,2447849702,traffic_signals,,signal,,,,-96.767975,43.5676743,,,
,6806,2447849710,,,,,,,-96.7680391,43.5675466,,,
,6807,2447873995,,,,,,,-96.7472178,43.5622909,,,
,6808,2447873997,,,,,,,-96.7469384,43.5603959,,,
,6809,80725870,traffic_signals,,signal,,,,-96.7472159,43.561448,,,
,6810,2447874009,,,,,,,-96.7472037,43.5591519,,,
,6811,80662136,,,,,,,-96.743466,43.5439714,,,
,6812,2447909786,,,,,,,-96.7429403,43.5439208,,,
,6813,80692356,traffic_signals,,signal,,,,-96.7512401,43.5366922,,,
,6814,2447909761,,,,,,,-96.7420703,43.5439272,,,
,6816,11617888442,turning_circle,,,,,,-96.7453233,43.534546,,,
,6817,2447909805,,,,,,,-96.745276,43.5330557,,,
,6818,2447909750,,,,,,,-96.7431593,43.5440203,,,
,6819,2447909783,,,,,,,-96.7423305,43.5440339,,,
,6821,2447909797,,,,,,,-96.7355862,43.5407617,,,
,6822,80717947,,,,,,,-96.7355847,43.5402324,,,
,6823,80653822,,,,,,,-96.7449981,43.5321557,,,
,6824,80654713,,,,,,,-96.7356474,43.5446736,,,
,6825,80653820,traffic_signals,,signal,,,,-96.7450013,43.5330542,,,
,6826,80653828,traffic_signals,,signal,,,,-96.7449942,43.5294322,,,
,6827,2447909793,,,,,,,-96.7355871,43.541102,,,
,6828,80692360,,,,,,,-96.751237,43.534886,,,
,6829,80764701,,,,,,,-96.735025,43.5221298,,,
,6830,80653816,,,,,,,-96.7449947,43.5366701,,,
,6831,2447909802,,,,,,,-96.7450044,43.5348711,,,
,6833,2447925763,,,,,,,-96.7702066,43.5440105,,,
,6834,2447925732,,,,,,,-96.7713867,43.5440105,,,
,6836,2447946761,,,,,,,-96.7775291,43.5440169,,,
,6837,2447946687,,,,,,,-96.7783632,43.5440105,,,
,6838,2447946644,traffic_signals,,signal,,,,-96.7797418,43.5440105,,,
,6840,1892271831,,,,,,,-96.7761989,43.5473883,,,
,6841,80645562,,,,,,,-96.7808302,43.5433048,,,
,6842,2447946669,,,,,,,-96.7807919,43.5416529,,,
,6843,1538309201,,,,,,,-96.7795449,43.544921,,,
,6844,2447946686,,,,,,,-96.7797036,43.5426111,,,
,6845,2447946672,,,,,,,-96.7798562,43.5460668,,,
,6846,2447946661,,,,,,,-96.7801586,43.5440109,,,
,6847,2447946747,traffic_signals,,signal,,,,-96.7806161,43.5441671,,,
,6848,2447946678,,,,,,,-96.780375,43.5440112,,,
,6849,2447946751,,,,,,,-96.7802633,43.5439671,,,
,6850,2447946731,,,,,,,-96.7801393,43.5439147,,,
,6851,80639225,,,,,,,-96.7787362,43.5438169,,,
,6852,2447946677,,,,,,,-96.7816597,43.5438249,,,
,6853,2447974840,,,,,,,-96.7868391,43.5439742,,,
,6854,80700988,turning_circle,,,,,,-96.7868522,43.5458281,,,
,6855,8343767078,,,,,,,-96.7770132,43.5438416,,,
,6856,2447974836,,,,,,,-96.7897625,43.5439833,,,
,6857,2447974910,,,,,,,-96.790953,43.5445394,,,
,6859,2448820467,,,,,,,-96.7791712,43.5577645,,,
,6860,80730136,,,,,,,-96.79094,43.552294,,,
,6861,10239420178,,,,,,,-96.8109236,43.5547551,,,
,6862,2448778128,,,,,,,-96.8109278,43.5586796,,,
,6863,2448777885,,,,,,,-96.8109266,43.5585552,,,
,6864,80653090,,,,,,,-96.8116998,43.5583574,,,
,6865,80653101,,,,,,,-96.8251115,43.5582904,,,
,6866,7799617988,,,,,,,-96.8053971,43.5583745,,,
,6867,80653086,,,,,,,-96.8059859,43.5583723,,,
,6868,2448815488,,,,,,,-96.8009897,43.5583428,,,
,6869,2448815536,,,,,,,-96.8009743,43.5597197,,,
,6870,5074811020,,,,,,,-96.8016587,43.5597206,,,
,6871,2448777990,,,,,,,-96.8035959,43.5611533,,,
,6872,1751873245,,,,,,,-96.7788289,43.5595422,,,
,6873,80653023,,,,,,,-96.7701542,43.5583889,,,
,6874,2448820499,,,,,,,-96.7809373,43.5589013,,,
,6875,2448820517,,,,,,,-96.7781289,43.5587779,,,
,6876,1751873221,,,,,,,-96.7801353,43.5583833,,,
,6877,8163069123,,,,,,,-96.8009842,43.5589797,,,
,6878,5074811022,,,,,,,-96.8009722,43.5601534,,,
,6879,5074811021,,,,,,,-96.8009748,43.5613413,,,
,6880,2448820460,traffic_signals,,signal,,,,-96.7789133,43.5588565,,,
,6881,2447974915,,,,,,,-96.7804402,43.5565003,,,
,6882,2448820449,,,,,,,-96.7798327,43.5599328,,,
,6883,2448820515,traffic_signals,,signal,,,,-96.7797823,43.5590897,,,
,6884,2448823675,,,,,,,-96.7794999,43.5588796,,,
,6885,2448823685,,,,,,,-96.7794232,43.5588395,,,
,6886,2448820445,,,,,,,-96.7786834,43.5611776,,,
,6887,1751873240,traffic_signals,,signal,,,,-96.7792108,43.5585894,,,
,6888,2448823677,,,,,,,-96.7795471,43.5588109,,,
,6889,2448823671,,,,,,,-96.7796472,43.5588533,,,
,6890,4989104038,,,,,,,-96.7449832,43.5435287,,,
,6891,80653810,,,,,,,-96.744972,43.540217,,,
,6892,2449018714,,,,,,,-96.7210537,43.527578,,,
,6893,80796489,,,,,,,-96.7212946,43.5335132,,,
,6894,2449111501,turning_circle,,,,,,-96.7782109,43.5804529,,,
,6895,2449111381,,,,,,,-96.7810425,43.5801383,,,
,6896,2449111537,,,,,,,-96.7760484,43.5875145,,,
,6897,6317011406,traffic_signals,,signal,,,,-96.7808483,43.5875286,,,
,6898,2449111387,,,,,,,-96.7810476,43.587531,,,
,6899,80698020,,,,,,,-96.7810473,43.5874065,,,
,6900,6317011408,traffic_signals,,signal,,,,-96.781046,43.5873154,,,
,6901,2449111421,,,,,,,-96.781046,43.5867286,,,
,6902,2449111475,,,,,,,-96.7824537,43.5874103,,,
,6903,6317011405,traffic_signals,,signal,,,,-96.781252,43.5874073,,,
,6904,2379640395,,,,,,,-96.7760506,43.5873864,,,
,6905,6317011403,,,,,,,-96.7726006,43.5873774,,,
,6906,8197505759,,,,,,,-96.7760386,43.5907349,,,
,6907,8197505760,,,,,,,-96.7760296,43.5936796,,,
,6908,8112373218,,,,,,,-96.7760265,43.5946843,,,
,6909,8416734339,,,,,,,-96.7760262,43.5948034,,,
,6910,7817552441,,,,,,,-96.7810414,43.5839253,,,
,6911,10768850274,,,,,,,-96.7809964,43.5735717,,,
,6912,2449142302,,,,,,,-96.7678654,43.5874054,,,
,6913,2449142254,,,,,,,-96.7691245,43.5874974,,,
,6914,462190886,,,,,,,-96.7660299,43.5874033,,,
,6915,2449142266,,,,,,,-96.7698206,43.587494,,,
,6916,80645234,,,,,,,-96.7704251,43.5882626,,,
,6917,2449142282,traffic_signals,,signal,,,,-96.770558,43.5874974,,,
,6918,2449935736,,,,,,,-96.7710733,43.5874988,,,
,6919,2449159141,,,,,,,-96.7716551,43.5874973,,,
,6920,2449142230,,,,,,,-96.7731958,43.5875042,,,
,6921,2449935703,,,,,,,-96.7710811,43.5873775,,,
,6922,2449159150,,,,,,,-96.770542,43.5873733,,,
,6923,2449142308,,,,,,,-96.7691217,43.5873734,,,
,6924,1912110191,,,,,,,-96.7850243,43.5946633,,,
,6925,10095878980,,,,,,,-96.7686083,43.5873804,,,
,6926,2449159176,turning_circle,,,,,,-96.7868847,43.5833072,,,
,6927,2449159183,traffic_signals,,signal,,,,-96.7707871,43.5872701,,,
,6928,2449159182,traffic_signals,,signal,,,,-96.7713858,43.5876018,,,
,6929,2449961918,,,,,,,-96.799018,43.6019423,,,
,6930,2449988430,,,,,,,-96.7755743,43.6017066,,,
,6931,2449988427,,,,,,,-96.7755769,43.6018257,,,
,6932,2449984544,,,,,,,-96.7739839,43.6017304,,,
,6933,2449984618,,,,,,,-96.7735546,43.5998509,,,
,6934,80785777,,,,,,,-96.7570436,43.6019537,,,
,6935,2449961881,,,,,,,-96.7596877,43.601874,,,
,6936,2449961939,,,,,,,-96.7590998,43.6019913,,,
,6937,6317011387,traffic_signals,,signal,,,,-96.7609933,43.6019846,,,
,6938,2449961893,,,,,,,-96.7611595,43.6019844,,,
,6939,6317011390,traffic_signals,,signal,,,,-96.7691499,43.6019015,,,
,6940,2449984696,,,,,,,-96.7692506,43.6018994,,,
,6941,2449961888,,,,,,,-96.7583193,43.6019951,,,
,6942,2449984627,,,,,,,-96.7705179,43.6018806,,,
,6943,2449984589,,,,,,,-96.7715533,43.6018708,,,
,6944,2449984581,,,,,,,-96.7798489,43.5982877,,,
,6945,1028817268,traffic_signals,,signal,,,,-96.7738115,43.601632,,,
,6946,7694590410,,,,,,,-96.7738191,43.6017318,,,
,6947,2449984709,,,,,,,-96.7739088,43.6018514,,,
,6948,2449988415,,,,,,,-96.7862299,43.6019365,,,
,6949,2450014296,,,,,,,-96.7810803,43.5998061,,,
,6950,2449984642,,,,,,,-96.7815202,43.5996476,,,
,6951,2449142223,,,,,,,-96.7795187,43.5946802,,,
,6952,6317011407,traffic_signals,,signal,,,,-96.7810465,43.5876213,,,
,6953,6317011391,traffic_signals,,signal,,,,-96.7692539,43.6017184,,,
,6954,80640987,,,,,,,-96.7705432,43.6072379,,,
,6955,2053452139,,,,,,,-96.7805675,43.5997654,,,
,6956,2053452250,,,,,,,-96.7841318,43.5995733,,,
,6957,10236645496,,,,,,,-96.7910693,43.5853531,,,
,6958,10236645494,,,,,,,-96.7910235,43.5800838,,,
,6960,2449988484,,,,,,,-96.7992234,43.6020396,,,
,6961,2450013706,,,,,,,-96.7909998,43.612537,,,
,6962,80641223,,,,,,,-96.7910882,43.6138213,,,
,6963,2450013779,,,,,,,-96.7801308,43.600014,,,
,6964,80785756,,,,,,,-96.7862047,43.6018075,,,
,6965,2449984537,,,,,,,-96.7805985,43.5997408,,,
,6966,2450013622,,,,,,,-96.7988383,43.605522,,,
,6967,2450013845,,,,,,,-96.7861888,43.609257,,,
,6968,2450014096,,,,,,,-96.7909916,43.6111116,,,
,6969,2450082510,,,,,,,-96.7909987,43.6124537,,,
,6970,2449984655,,,,,,,-96.7805842,43.5999346,,,
,6971,2449961842,,,,,,,-96.7811008,43.6016676,,,
,6972,2449984564,,,,,,,-96.7808828,43.6001617,,,
,6973,11826123868,,,,,,,-96.7809598,43.6016656,,,
,6974,2449984688,,,,,,,-96.7808549,43.5999333,,,
,6975,2450013867,,,,,,,-96.7863034,43.6018106,,,
,6976,2449998339,,,,,,,-96.7909891,43.6103192,,,
,6977,1751874027,motorway_junction,,,,,,-96.7913355,43.6107795,,,
,6978,2450078306,,,,,,,-96.7911411,43.6089231,,,
,6979,2450078273,,,,,,,-96.7921394,43.6085006,,,
,6980,2450078329,,,,,,,-96.7909727,43.6085385,,,
,6981,11066995094,,,,,,,-96.781478,43.6124927,,,
,6982,2450109682,,,,,,,-96.7709065,43.6101598,,,
,6983,80642807,traffic_signals,,signal,,,,-96.7112375,43.6066383,,,
,6984,7830011013,,,,,,,-96.7112297,43.6069632,,,
,6985,2450178824,,,,,,,-96.712299,43.6052159,,,
,6986,80644761,,,,,,,-96.7118245,43.6051637,,,
,6987,80644758,,,,,,,-96.7104313,43.6050425,,,
,6988,5218726566,,,,,,,-96.7100874,43.6050922,,,
,6989,2450178849,,,,,,,-96.7114264,43.60466,,,
,6990,5218726580,,,,,,,-96.7099596,43.6062322,,,
,6991,2450178819,traffic_signals,,signal,,,,-96.7114113,43.6065731,,,
,6992,7830011036,,,,,,,-96.71141,43.6061676,,,
,6993,5218726571,,,,,,,-96.7114183,43.605733,,,
,6994,5218726565,,,,,,,-96.711419,43.6056117,,,
,6995,7830011042,,,,,,,-96.7114208,43.6053052,,,
,6996,10236585592,,,,,,,-96.6965318,43.6163685,,,
,6997,80717511,,,,,,,-96.690652,43.593863,,,
,6998,2469701308,,,,,,,-96.6905876,43.5993206,,,
,6999,2450178879,,,,,,,-96.6998784,43.6059976,,,
,7000,80641201,,,,,,,-96.6908998,43.5919144,,,
,7001,2450191346,,,,,,,-96.6909277,43.6010979,,,
,7002,80641333,,,,,,,-96.6933394,43.5827452,,,
,7003,80641567,,,,,,,-96.6898674,43.6068899,,,
,7004,2469701307,,,,,,,-96.6782793,43.6076527,,,
,7005,2450345339,turning_circle,,,,,,-96.6621944,43.5464915,,,
,7006,80693036,,,,,,,-96.73374,43.514885,,,
,7007,2451178784,,,,,,,-96.7336559,43.5112152,,,
,7008,1914506858,,,,,,,-96.7336161,43.5111107,,,
,7009,2440959156,,,,,,,-96.7511004,43.5141265,,,
,7010,7855032064,traffic_signals,,signal,,,,-96.7510909,43.5125763,,,
,7011,7855032062,traffic_signals,,signal,,,,-96.7510882,43.5122954,,,
,7012,7855046556,traffic_signals,,signal,,,,-96.7510626,43.5086203,,,
,7013,80692394,traffic_signals,,signal,,,,-96.7510526,43.5084386,,,
,7014,7855046557,traffic_signals,,signal,,,,-96.7510221,43.5082463,,,
