name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes,geometry,out_degree,in_degree,degree
,237,1932816606,,,,,,,-96.7596855,43.4829492,,,,POINT(-96.7596855 43.4829492),4.0,4.0,8.0
,238,80232418,,,,,,,-96.7597366,43.4819775,,,,POINT(-96.7597366 43.4819775),3.0,3.0,6.0
,239,80272437,turning_circle,,,turning_circle,,,-96.7692395,43.4770353,,,,POINT(-96.7692395 43.4770353),1.0,1.0,2.0
,240,80272443,turning_circle,,,turning_circle,,,-96.769315,43.475752,,,,POINT(-96.769315 43.475752),1.0,1.0,2.0
,241,80272634,turning_circle,,,turning_circle,,,-96.734366,43.4881253,,,,POINT(-96.734366 43.4881253),1.0,1.0,2.0
,242,80273123,,,,,,,-96.7357507,43.4837485,,,,POINT(-96.7357507 43.4837485),2.0,2.0,4.0
,243,80273127,,,,,,,-96.7357691,43.4829041,,,,POINT(-96.7357691 43.4829041),3.0,3.0,6.0
,244,2013881859,,,,,,,-96.7355689,43.4820992,,,,POINT(-96.7355689 43.4820992),4.0,4.0,8.0
,245,1351495800,,,,,,,-96.7350871,43.4815884,,,,POINT(-96.7350871 43.4815884),4.0,4.0,8.0
,246,1351495787,,,,,,,-96.7348384,43.4809325,,,,POINT(-96.7348384 43.4809325),3.0,3.0,6.0
,247,1351495754,,,,,,,-96.7352719,43.4800628,,,,POINT(-96.7352719 43.4800628),4.0,4.0,8.0
,248,1351495749,,,,,,,-96.7352757,43.4792244,,,,POINT(-96.7352757 43.4792244),4.0,4.0,8.0
,249,2030988839,,,,,,,-96.7352797,43.4783566,,,,POINT(-96.7352797 43.4783566),4.0,4.0,8.0
,250,2030988837,,,,,,,-96.735284,43.4774078,,,,POINT(-96.735284 43.4774078),4.0,4.0,8.0
,251,1351495731,,,,,,,-96.7352713,43.4764732,,,,POINT(-96.7352713 43.4764732),3.0,3.0,6.0
,252,80276980,,,,,,,-96.7467966,43.4941262,,,,POINT(-96.7467966 43.4941262),3.0,3.0,6.0
,253,80277000,turning_circle,,,turning_circle,,,-96.7457459,43.4936719,,,,POINT(-96.7457459 43.4936719),1.0,1.0,2.0
,254,80277334,,,,,,,-96.7034547,43.4993655,,,,POINT(-96.7034547 43.4993655),3.0,3.0,6.0
,255,80277336,turning_circle,,,turning_circle,,,-96.7028916,43.4993566,,,,POINT(-96.7028916 43.4993566),1.0,1.0,2.0
,256,80277362,,,,,,,-96.7013018,43.4999072,,,,POINT(-96.7013018 43.4999072),3.0,3.0,6.0
,257,80277394,,,,,,,-96.7018509,43.4989587,,,,POINT(-96.7018509 43.4989587),3.0,3.0,6.0
,258,80239129,,,,,,,-96.6977509,43.4972235,,,,POINT(-96.6977509 43.4972235),3.0,3.0,6.0
,259,80285434,,,,,,,-96.70108,43.4974138,,,,POINT(-96.70108 43.4974138),3.0,3.0,6.0
,260,80277441,turning_circle,,,turning_circle,,,-96.7090705,43.4962757,,,,POINT(-96.7090705 43.4962757),1.0,1.0,2.0
,261,80277443,,,,,,,-96.709149,43.4961352,,,,POINT(-96.709149 43.4961352),3.0,3.0,6.0
,262,80278717,,,,,,,-96.8000047,43.492411,,,,POINT(-96.8000047 43.492411),3.0,3.0,6.0
,263,8343824833,,,,,,,-96.7684247,43.4987825,,,,POINT(-96.7684247 43.4987825),2.0,2.0,4.0
,264,80279594,,,,,,,-96.76972,43.498896,,,,POINT(-96.76972 43.498896),3.0,3.0,6.0
,265,5488961699,traffic_signals,,signal,traffic_signals,,,-96.7707407,43.4988079,,,,POINT(-96.7707407 43.4988079),2.0,2.0,4.0
,266,2445411811,,,,,,,-96.7708665,43.4987957,,,,POINT(-96.7708665 43.4987957),3.0,3.0,6.0
,267,80291190,,,,,,,-96.7710595,43.4987769,,,,POINT(-96.7710595 43.4987769),3.0,3.0,6.0
,268,5488961696,traffic_signals,,signal,traffic_signals,,,-96.7712006,43.4987617,,,,POINT(-96.7712006 43.4987617),2.0,2.0,4.0
,269,80291196,,,,,,,-96.772706,43.498548,,,,POINT(-96.772706 43.498548),3.0,3.0,6.0
,270,80291205,,,,,,,-96.7739582,43.4978661,,,,POINT(-96.7739582 43.4978661),3.0,3.0,6.0
,271,80279169,,,,,,,-96.7748888,43.4971067,,,,POINT(-96.7748888 43.4971067),3.0,3.0,6.0
,272,4938548933,,,,,,,-96.7772577,43.495781,,,,POINT(-96.7772577 43.495781),3.0,3.0,6.0
,273,10274374985,traffic_signals,,signal,traffic_signals,,,-96.7861782,43.4952165,,,,POINT(-96.7861782 43.4952165),2.0,2.0,4.0
,274,2440985579,,,,,,,-96.7863003,43.4952622,,,,POINT(-96.7863003 43.4952622),3.0,3.0,6.0
,275,8343827325,,,,,,,-96.7697502,43.4996641,,,,POINT(-96.7697502 43.4996641),1.0,1.0,2.0
,276,80279631,turning_circle,,,turning_circle,,,-96.7546133,43.4965703,,,,POINT(-96.7546133 43.4965703),1.0,1.0,2.0
,277,80279633,,,,,,,-96.7539319,43.4968757,,,,POINT(-96.7539319 43.4968757),3.0,3.0,6.0
,278,80279693,,,,,,,-96.7560833,43.4948047,,,,POINT(-96.7560833 43.4948047),3.0,3.0,6.0
,279,80279638,,,,,,,-96.7560012,43.4964719,,,,POINT(-96.7560012 43.4964719),3.0,3.0,6.0
,280,80279649,,,,,,,-96.7553673,43.496203,,,,POINT(-96.7553673 43.496203),1.0,1.0,2.0
,281,80279666,,,,,,,-96.7524459,43.4961987,,,,POINT(-96.7524459 43.4961987),3.0,3.0,6.0
,282,80279689,,,,,,,-96.7535888,43.4985392,,,,POINT(-96.7535888 43.4985392),3.0,3.0,6.0
,283,80279695,,,,,,,-96.757077,43.49482,,,,POINT(-96.757077 43.49482),1.0,1.0,2.0
,284,80280301,,,,,,,-96.7304038,43.4951206,,,,POINT(-96.7304038 43.4951206),3.0,3.0,6.0
,285,80280303,turning_circle,,,turning_circle,,,-96.730458,43.495941,,,,POINT(-96.730458 43.495941),1.0,1.0,2.0
,286,10748509251,,,,,,,-96.7231127,43.4750089,,,,POINT(-96.7231127 43.4750089),2.0,2.0,4.0
,287,10748509255,,,,,,,-96.7210949,43.4750661,,,,POINT(-96.7210949 43.4750661),2.0,2.0,4.0
,288,80281070,,,,,,,-96.7699229,43.4911876,,,,POINT(-96.7699229 43.4911876),3.0,3.0,6.0
,289,7086963754,,,,,,,-96.7699349,43.4904633,,,,POINT(-96.7699349 43.4904633),3.0,3.0,6.0
,290,80281075,,,,,,,-96.7699424,43.4898823,,,,POINT(-96.7699424 43.4898823),3.0,3.0,6.0
,291,1351593856,,,,,,,-96.7699438,43.489777,,,,POINT(-96.7699438 43.489777),3.0,3.0,6.0
,292,80281084,,,,,,,-96.7699371,43.4826243,,,,POINT(-96.7699371 43.4826243),4.0,4.0,8.0
,293,80264660,,,,,,,-96.7699529,43.4788284,,,,POINT(-96.7699529 43.4788284),3.0,3.0,6.0
,294,80281159,traffic_signals,,signal,traffic_signals,,,-96.7272353,43.4896494,,,,POINT(-96.7272353 43.4896494),1.0,1.0,2.0
,295,11225659352,,,,,,,-96.7273982,43.4896503,,,,POINT(-96.7273982 43.4896503),2.0,2.0,4.0
,296,11225659351,,,,,,,-96.7275967,43.4896435,,,,POINT(-96.7275967 43.4896435),2.0,2.0,4.0
,297,10239398105,,,,,,,-96.8082557,43.4900509,,,,POINT(-96.8082557 43.4900509),2.0,2.0,4.0
,298,1051370983,,,,,,,-96.8096951,43.4900584,,,,POINT(-96.8096951 43.4900584),4.0,4.0,8.0
,299,8043009104,,,,,,,-96.8138883,43.490043,,,,POINT(-96.8138883 43.490043),3.0,3.0,6.0
,300,80281185,,,,,,,-96.8169058,43.4900549,,,,POINT(-96.8169058 43.4900549),3.0,3.0,6.0
,301,10239450410,,,,,,,-96.8174618,43.4900555,,,,POINT(-96.8174618 43.4900555),2.0,2.0,4.0
,302,80785271,,,,,,,-96.8165754,43.5075749,,,,POINT(-96.8165754 43.5075749),2.0,2.0,4.0
,303,1350987979,,,,,,,-96.81658,43.507145,,,,POINT(-96.81658 43.507145),4.0,4.0,8.0
,304,1341476716,,,,,,,-96.8165885,43.5063511,,,,POINT(-96.8165885 43.5063511),5.0,5.0,10.0
,305,1350987961,,,,,,,-96.8165988,43.5055462,,,,POINT(-96.8165988 43.5055462),3.0,3.0,6.0
,306,80753840,,,,,,,-96.8166092,43.504733,,,,POINT(-96.8166092 43.504733),4.0,4.0,8.0
,307,80691191,,,,,,,-96.8168139,43.5037118,,,,POINT(-96.8168139 43.5037118),4.0,4.0,8.0
,308,80711757,,,,,,,-96.8169601,43.5028482,,,,POINT(-96.8169601 43.5028482),3.0,3.0,6.0
,309,80678670,,,,,,,-96.8170578,43.5018409,,,,POINT(-96.8170578 43.5018409),3.0,3.0,6.0
,310,80785277,,,,,,,-96.8170905,43.5008899,,,,POINT(-96.8170905 43.5008899),3.0,3.0,6.0
,311,80785279,traffic_signals,,signal,traffic_signals,,,-96.8170821,43.5003098,,,,POINT(-96.8170821 43.5003098),4.0,4.0,8.0
,312,80246480,,,,,,,-96.7083695,43.4941635,,,,POINT(-96.7083695 43.4941635),3.0,3.0,6.0
,313,80281252,,,,,,,-96.7085318,43.4920559,,,,POINT(-96.7085318 43.4920559),3.0,3.0,6.0
,314,1351593873,,,,,,,-96.7672085,43.4911553,,,,POINT(-96.7672085 43.4911553),2.0,2.0,4.0
,315,80281370,,,,,,,-96.7673928,43.4911379,,,,POINT(-96.7673928 43.4911379),3.0,3.0,6.0
,316,80249616,,,,,,,-96.7683375,43.4911332,,,,POINT(-96.7683375 43.4911332),3.0,3.0,6.0
,317,80266390,,,,,,,-96.771911,43.4916714,,,,POINT(-96.771911 43.4916714),3.0,3.0,6.0
,318,80279241,,,,,,,-96.7731825,43.4921628,,,,POINT(-96.7731825 43.4921628),2.0,2.0,4.0
,319,80281743,turning_circle,,,turning_circle,,,-96.7164447,43.4978818,,,,POINT(-96.7164447 43.4978818),1.0,1.0,2.0
,320,80281744,,,,,,,-96.7166843,43.4974442,,,,POINT(-96.7166843 43.4974442),3.0,3.0,6.0
,321,80281760,,,,,,,-96.718158,43.492246,,,,POINT(-96.718158 43.492246),3.0,3.0,6.0
,322,80281774,,,,,,,-96.714832,43.491602,,,,POINT(-96.714832 43.491602),3.0,3.0,6.0
,323,80281789,,,,,,,-96.713495,43.490394,,,,POINT(-96.713495 43.490394),3.0,2.0,5.0
,324,80281791,,,,,,,-96.71348,43.490312,,,,POINT(-96.71348 43.490312),2.0,3.0,5.0
,325,80281794,,,,,,,-96.7134855,43.4896042,,,,POINT(-96.7134855 43.4896042),3.0,3.0,6.0
,326,2441222528,,,,,,,-96.7134906,43.4894709,,,,POINT(-96.7134906 43.4894709),2.0,2.0,4.0
,327,80282128,,,,,,,-96.783387,43.4778,,,,POINT(-96.783387 43.4778),3.0,3.0,6.0
,328,80282172,,,,,,,-96.780513,43.477733,,,,POINT(-96.780513 43.477733),2.0,2.0,4.0
,329,80282179,,,,,,,-96.8096368,43.4960718,,,,POINT(-96.8096368 43.4960718),3.0,3.0,6.0
,330,80282185,,,,,,,-96.8096596,43.4932885,,,,POINT(-96.8096596 43.4932885),4.0,4.0,8.0
,331,80282187,,,,,,,-96.8096728,43.4916241,,,,POINT(-96.8096728 43.4916241),3.0,3.0,6.0
,332,80282196,,,,,,,-96.787171,43.477797,,,,POINT(-96.787171 43.477797),1.0,1.0,2.0
,333,7726891829,,,,,,,-96.7871864,43.4844493,,,,POINT(-96.7871864 43.4844493),2.0,2.0,4.0
,334,80282279,,,,,,,-96.8204981,43.4995433,,,,POINT(-96.8204981 43.4995433),3.0,3.0,6.0
,335,80282285,,,,,,,-96.820472,43.497447,,,,POINT(-96.820472 43.497447),3.0,3.0,6.0
,336,80283424,,,,,,,-96.7383707,43.4946744,,,,POINT(-96.7383707 43.4946744),4.0,4.0,8.0
,337,80283440,turning_circle,,,turning_circle,,,-96.737694,43.493845,,,,POINT(-96.737694 43.493845),1.0,1.0,2.0
,338,80283577,,,,,,,-96.725111,43.4940114,,,,POINT(-96.725111 43.4940114),3.0,3.0,6.0
,339,80283556,turning_circle,,,turning_circle,,,-96.7259693,43.49372,,,,POINT(-96.7259693 43.49372),1.0,1.0,2.0
,340,2440975668,,,,,,,-96.7925897,43.5002806,,,,POINT(-96.7925897 43.5002806),2.0,2.0,4.0
,341,80284080,,,,,,,-96.7363959,43.4968519,,,,POINT(-96.7363959 43.4968519),3.0,3.0,6.0
,342,80284088,,,,,,,-96.7355493,43.4973829,,,,POINT(-96.7355493 43.4973829),3.0,3.0,6.0
,343,80284103,,,,,,,-96.7344855,43.4976826,,,,POINT(-96.7344855 43.4976826),3.0,3.0,6.0
,344,80284115,,,,,,,-96.7291102,43.4961852,,,,POINT(-96.7291102 43.4961852),3.0,3.0,6.0
,345,80284117,turning_circle,,,turning_circle,,,-96.728747,43.4963348,,,,POINT(-96.728747 43.4963348),1.0,1.0,2.0
,346,80284210,,,,,,,-96.732925,43.492202,,,,POINT(-96.732925 43.492202),2.0,2.0,4.0
,347,80284214,,,,,,,-96.7341,43.491771,,,,POINT(-96.7341 43.491771),4.0,4.0,8.0
,348,80284225,,,,,,,-96.732806,43.492692,,,,POINT(-96.732806 43.492692),1.0,1.0,2.0
,349,80284325,,,,,,,-96.720228,43.497516,,,,POINT(-96.720228 43.497516),2.0,2.0,4.0
,350,80284332,,,,,,,-96.7178504,43.4974836,,,,POINT(-96.7178504 43.4974836),4.0,4.0,8.0
,351,80284348,,,,,,,-96.7148353,43.4971971,,,,POINT(-96.7148353 43.4971971),4.0,4.0,8.0
,352,80284356,turning_circle,,,turning_circle,,,-96.713723,43.4972465,,,,POINT(-96.713723 43.4972465),2.0,2.0,4.0
,353,80284362,,,,,,,-96.7988099,43.494885,,,,POINT(-96.7988099 43.494885),3.0,3.0,6.0
,354,80284366,,,,,,,-96.7988031,43.497287,,,,POINT(-96.7988031 43.497287),4.0,4.0,8.0
,355,80284368,,,,,,,-96.7988136,43.4996827,,,,POINT(-96.7988136 43.4996827),3.0,3.0,6.0
,356,80291241,,,,,,,-96.7207188,43.4944943,,,,POINT(-96.7207188 43.4944943),3.0,3.0,6.0
,357,80284397,,,,,,,-96.721573,43.494001,,,,POINT(-96.721573 43.494001),3.0,3.0,6.0
,358,80284416,,,,,,,-96.723845,43.493049,,,,POINT(-96.723845 43.493049),3.0,3.0,6.0
,359,80284918,,,,,,,-96.795488,43.4956694,,,,POINT(-96.795488 43.4956694),3.0,3.0,6.0
,360,80769682,,,,,,,-96.7034616,43.5003351,,,,POINT(-96.7034616 43.5003351),4.0,4.0,8.0
,361,80285270,,,,,,,-96.7034581,43.4998492,,,,POINT(-96.7034581 43.4998492),3.0,3.0,6.0
,362,80285278,,,,,,,-96.7041823,43.4951539,,,,POINT(-96.7041823 43.4951539),4.0,4.0,8.0
,363,80286516,,,,,,,-96.7044203,43.4943149,,,,POINT(-96.7044203 43.4943149),3.0,3.0,6.0
,364,80285296,,,,,,,-96.704555,43.493537,,,,POINT(-96.704555 43.493537),3.0,3.0,6.0
,365,80280892,,,,,,,-96.8004962,43.4943142,,,,POINT(-96.8004962 43.4943142),3.0,3.0,6.0
,366,80285305,turning_circle,,,turning_circle,,,-96.8007419,43.4940436,,,,POINT(-96.8007419 43.4940436),1.0,1.0,2.0
,367,80285589,,,,,,,-96.7396955,43.4945924,,,,POINT(-96.7396955 43.4945924),3.0,3.0,6.0
,368,80285593,turning_circle,,,turning_circle,,,-96.739603,43.493841,,,,POINT(-96.739603 43.493841),1.0,1.0,2.0
,369,80285598,,,,,,,-96.8193694,43.4995488,,,,POINT(-96.8193694 43.4995488),3.0,3.0,6.0
,370,80285602,,,,,,,-96.819355,43.4974251,,,,POINT(-96.819355 43.4974251),3.0,3.0,6.0
,371,80285710,,,,,,,-96.8052008,43.499689,,,,POINT(-96.8052008 43.499689),3.0,3.0,6.0
,372,80285712,,,,,,,-96.8051968,43.4989122,,,,POINT(-96.8051968 43.4989122),3.0,3.0,6.0
,373,80285714,,,,,,,-96.8051879,43.4981152,,,,POINT(-96.8051879 43.4981152),3.0,3.0,6.0
,374,80285716,,,,,,,-96.8051884,43.4972976,,,,POINT(-96.8051884 43.4972976),4.0,4.0,8.0
,375,80285718,,,,,,,-96.8051832,43.4961716,,,,POINT(-96.8051832 43.4961716),3.0,3.0,6.0
,376,80285720,,,,,,,-96.8051883,43.4940632,,,,POINT(-96.8051883 43.4940632),3.0,3.0,6.0
,377,80285885,turning_circle,,,turning_circle,,,-96.7370363,43.4955929,,,,POINT(-96.7370363 43.4955929),1.0,1.0,2.0
,378,80285947,,,,,,,-96.713378,43.4947686,,,,POINT(-96.713378 43.4947686),3.0,3.0,6.0
,379,80285979,,,,,,,-96.7077373,43.4941216,,,,POINT(-96.7077373 43.4941216),4.0,4.0,8.0
,380,80286016,,,,,,,-96.703441,43.49351,,,,POINT(-96.703441 43.49351),3.0,3.0,6.0
,381,80286187,,,,,,,-96.7372486,43.4976168,,,,POINT(-96.7372486 43.4976168),3.0,3.0,6.0
,382,80286197,turning_circle,,,turning_circle,,,-96.7367087,43.4980414,,,,POINT(-96.7367087 43.4980414),1.0,1.0,2.0
,383,80286461,,,,,,,-96.73419,43.495982,,,,POINT(-96.73419 43.495982),3.0,3.0,6.0
,384,80286498,,,,,,,-96.7077282,43.4950319,,,,POINT(-96.7077282 43.4950319),3.0,3.0,6.0
,385,80286526,,,,,,,-96.7137463,43.4952775,,,,POINT(-96.7137463 43.4952775),3.0,3.0,6.0
,386,80287016,,,,,,,-96.739839,43.497774,,,,POINT(-96.739839 43.497774),3.0,3.0,6.0
,387,80287044,turning_circle,,,turning_circle,,,-96.7416967,43.4979587,,,,POINT(-96.7416967 43.4979587),1.0,1.0,2.0
,388,80287087,,,,,,,-96.8145571,43.4906595,,,,POINT(-96.8145571 43.4906595),3.0,3.0,6.0
,389,80287091,,,,,,,-96.814535,43.492412,,,,POINT(-96.814535 43.492412),3.0,3.0,6.0
,390,80287093,,,,,,,-96.8145557,43.4932752,,,,POINT(-96.8145557 43.4932752),3.0,3.0,6.0
,391,80287760,,,,,,,-96.718947,43.496408,,,,POINT(-96.718947 43.496408),3.0,3.0,6.0
,392,80287782,turning_circle,,,turning_circle,,,-96.7178036,43.4954097,,,,POINT(-96.7178036 43.4954097),1.0,1.0,2.0
,393,80287786,,,,,,,-96.8062758,43.4954849,,,,POINT(-96.8062758 43.4954849),3.0,3.0,6.0
,394,80287790,,,,,,,-96.8074588,43.4954835,,,,POINT(-96.8074588 43.4954835),3.0,3.0,6.0
,395,80287794,,,,,,,-96.7130669,43.493136,,,,POINT(-96.7130669 43.493136),3.0,3.0,6.0
,396,80287828,,,,,,,-96.7105216,43.4916945,,,,POINT(-96.7105216 43.4916945),3.0,3.0,6.0
,397,481801171,,,,,,,-96.7578032,43.500347,,,,POINT(-96.7578032 43.500347),2.0,2.0,4.0
,398,6990785628,,,,,,,-96.7609979,43.5003461,,,,POINT(-96.7609979 43.5003461),3.0,3.0,6.0
,399,3575303408,,,,,,,-96.7622528,43.5003448,,,,POINT(-96.7622528 43.5003448),3.0,3.0,6.0
,400,80728342,traffic_signals,,signal,traffic_signals,,,-96.7658602,43.5003384,,,,POINT(-96.7658602 43.5003384),3.0,3.0,6.0
,401,80742474,,,,,,,-96.7665224,43.5003365,,,,POINT(-96.7665224 43.5003365),3.0,3.0,6.0
,402,80789358,,,,,,,-96.7682287,43.5003329,,,,POINT(-96.7682287 43.5003329),4.0,4.0,8.0
,403,80724937,,,,,,,-96.7695396,43.5003413,,,,POINT(-96.7695396 43.5003413),3.0,3.0,6.0
,404,5488961694,traffic_signals,,signal,traffic_signals,,,-96.7707887,43.500342,,,,POINT(-96.7707887 43.500342),2.0,2.0,4.0
,405,2440996579,,,,,,,-96.7709314,43.500342,,,,POINT(-96.7709314 43.500342),3.0,3.0,6.0
,406,10240721187,,,,,,,-96.7710314,43.5003398,,,,POINT(-96.7710314 43.5003398),2.0,2.0,4.0
,407,11257849044,,,,,,,-96.7311006,43.5002926,,,,POINT(-96.7311006 43.5002926),4.0,4.0,8.0
,408,11257849045,traffic_signals,,signal,traffic_signals,,,-96.7312954,43.5002859,,,,POINT(-96.7312954 43.5002859),2.0,2.0,4.0
,409,80815205,,,,,,,-96.7343487,43.5003407,,,,POINT(-96.7343487 43.5003407),3.0,3.0,6.0
,410,80283792,,,,,,,-96.7368646,43.5003445,,,,POINT(-96.7368646 43.5003445),3.0,3.0,6.0
,411,80283796,,,,,,,-96.739303,43.500343,,,,POINT(-96.739303 43.500343),3.0,3.0,6.0
,412,80283804,,,,,,,-96.744187,43.5003597,,,,POINT(-96.744187 43.5003597),3.0,3.0,6.0
,413,3590882402,,,,,,,-96.7451753,43.500361,,,,POINT(-96.7451753 43.500361),2.0,3.0,5.0
,414,3590882403,,,,,,,-96.745311,43.5003611,,,,POINT(-96.745311 43.5003611),3.0,2.0,5.0
,415,80283811,traffic_signals,,signal,traffic_signals,,,-96.7480082,43.500364,,,,POINT(-96.7480082 43.500364),4.0,4.0,8.0
,416,1903064638,,,,,,,-96.7019068,43.4936702,,,,POINT(-96.7019068 43.4936702),2.0,2.0,4.0
,417,80239182,,,,,,,-96.701781,43.49482,,,,POINT(-96.701781 43.49482),3.0,3.0,6.0
,418,1351702575,,,,,,,-96.7597852,43.489783,,,,POINT(-96.7597852 43.489783),2.0,2.0,4.0
,419,1351593860,,,,,,,-96.7638934,43.4898236,,,,POINT(-96.7638934 43.4898236),3.0,3.0,6.0
,422,80281191,,,,,,,-96.826311,43.490064,,,,POINT(-96.826311 43.490064),4.0,4.0,8.0
,423,80289347,,,,,,,-96.8380687,43.4900543,,,,POINT(-96.8380687 43.4900543),1.0,1.0,2.0
,424,80289411,,,,,,,-96.6430844,43.4894877,,,,POINT(-96.6430844 43.4894877),1.0,1.0,2.0
,425,2459022398,,,,,,,-96.6476031,43.4894633,,,,POINT(-96.6476031 43.4894633),2.0,2.0,4.0
,426,80289442,turning_circle,,,turning_circle,,,-96.7505793,43.4828615,,,,POINT(-96.7505793 43.4828615),1.0,1.0,2.0
,427,80289456,,,,,,,-96.748678,43.482481,,,,POINT(-96.748678 43.482481),3.0,3.0,6.0
,428,80289464,,,,,,,-96.7473142,43.4822938,,,,POINT(-96.7473142 43.4822938),3.0,3.0,6.0
,429,80289520,,,,,,,-96.8039601,43.4958115,,,,POINT(-96.8039601 43.4958115),3.0,3.0,6.0
,430,80289523,,,,,,,-96.8026423,43.4952458,,,,POINT(-96.8026423 43.4952458),3.0,3.0,6.0
,431,80289527,,,,,,,-96.8017163,43.4948368,,,,POINT(-96.8017163 43.4948368),4.0,4.0,8.0
,432,11257849047,traffic_signals,,signal,traffic_signals,,,-96.7310613,43.5001427,,,,POINT(-96.7310613 43.5001427),2.0,2.0,4.0
,433,80245572,,,,,,,-96.7308195,43.4995939,,,,POINT(-96.7308195 43.4995939),3.0,3.0,6.0
,434,11257849040,traffic_signals,,signal,traffic_signals,,,-96.7294419,43.4980973,,,,POINT(-96.7294419 43.4980973),2.0,2.0,4.0
,435,80289913,,,,,,,-96.7293142,43.4979747,,,,POINT(-96.7293142 43.4979747),3.0,3.0,6.0
,436,11257849041,traffic_signals,,signal,traffic_signals,,,-96.7291979,43.4978661,,,,POINT(-96.7291979 43.4978661),2.0,2.0,4.0
,437,80289917,,,,,,,-96.7286317,43.497345,,,,POINT(-96.7286317 43.497345),3.0,3.0,6.0
,438,80240594,,,,,,,-96.7623824,43.478032,,,,POINT(-96.7623824 43.478032),4.0,4.0,8.0
,439,80289953,,,,,,,-96.7646725,43.4804006,,,,POINT(-96.7646725 43.4804006),4.0,4.0,8.0
,440,80289978,,,,,,,-96.7623431,43.4810708,,,,POINT(-96.7623431 43.4810708),3.0,3.0,6.0
,441,80290086,,,,,,,-96.7673174,43.4802675,,,,POINT(-96.7673174 43.4802675),2.0,2.0,4.0
,442,1351593830,,,,,,,-96.7671487,43.4802657,,,,POINT(-96.7671487 43.4802657),3.0,3.0,6.0
,443,80290088,,,,,,,-96.7665108,43.4802642,,,,POINT(-96.7665108 43.4802642),3.0,3.0,6.0
,444,80264869,,,,,,,-96.7624084,43.4797873,,,,POINT(-96.7624084 43.4797873),4.0,4.0,8.0
,445,80232758,,,,,,,-96.7606045,43.4805711,,,,POINT(-96.7606045 43.4805711),4.0,4.0,8.0
,446,1351702320,,,,,,,-96.757304,43.480053,,,,POINT(-96.757304 43.480053),3.0,3.0,6.0
,447,80232740,,,,,,,-96.7565727,43.4800472,,,,POINT(-96.7565727 43.4800472),3.0,3.0,6.0
,448,1351702321,,,,,,,-96.7536828,43.4801112,,,,POINT(-96.7536828 43.4801112),4.0,4.0,8.0
,449,1351702309,,,,,,,-96.7527187,43.4793624,,,,POINT(-96.7527187 43.4793624),4.0,4.0,8.0
,450,1351702292,,,,,,,-96.7518003,43.4786491,,,,POINT(-96.7518003 43.4786491),4.0,4.0,8.0
,451,1351702280,,,,,,,-96.7506715,43.4783813,,,,POINT(-96.7506715 43.4783813),3.0,3.0,6.0
,452,5074691454,,,,,,,-96.749884,43.4786233,,,,POINT(-96.749884 43.4786233),3.0,3.0,6.0
,453,1351702301,,,,,,,-96.7482173,43.4789151,,,,POINT(-96.7482173 43.4789151),3.0,3.0,6.0
,454,80229657,,,,,,,-96.7473153,43.4789204,,,,POINT(-96.7473153 43.4789204),4.0,4.0,8.0
,455,80290199,turning_circle,,,turning_circle,,,-96.7084698,43.4952222,,,,POINT(-96.7084698 43.4952222),1.0,1.0,2.0
,456,80291035,,,,,,,-96.7420251,43.4994157,,,,POINT(-96.7420251 43.4994157),3.0,3.0,6.0
,457,80291039,turning_circle,,,turning_circle,,,-96.7417728,43.4996254,,,,POINT(-96.7417728 43.4996254),1.0,1.0,2.0
,458,3958506885,,,,,,,-96.7434976,43.4724802,,,,POINT(-96.7434976 43.4724802),3.0,3.0,6.0
,459,5023350934,,,,,,,-96.7435457,43.4745273,,,,POINT(-96.7435457 43.4745273),3.0,3.0,6.0
,460,80280796,,,,,,,-96.7435349,43.4752001,,,,POINT(-96.7435349 43.4752001),4.0,4.0,8.0
,461,80291232,,,,,,,-96.722778,43.496233,,,,POINT(-96.722778 43.496233),3.0,3.0,6.0
,462,80291239,,,,,,,-96.7214818,43.4951726,,,,POINT(-96.7214818 43.4951726),3.0,3.0,6.0
,463,80291259,,,,,,,-96.717183,43.49308,,,,POINT(-96.717183 43.49308),3.0,3.0,6.0
,464,80264665,,,,,,,-96.7673074,43.4788077,,,,POINT(-96.7673074 43.4788077),2.0,2.0,4.0
,465,498701004,traffic_signals,,signal,traffic_signals,,,-96.800258,43.5002961,,,,POINT(-96.800258 43.5002961),4.0,4.0,8.0
,466,80291577,,,,,,,-96.8002668,43.4996867,,,,POINT(-96.8002668 43.4996867),4.0,4.0,8.0
,467,80291583,,,,,,,-96.8005241,43.4991375,,,,POINT(-96.8005241 43.4991375),3.0,3.0,6.0
,468,80291597,,,,,,,-96.8009806,43.4972892,,,,POINT(-96.8009806 43.4972892),4.0,4.0,8.0
,469,80291607,,,,,,,-96.8011728,43.495677,,,,POINT(-96.8011728 43.495677),4.0,4.0,8.0
,470,80291627,,,,,,,-96.8018669,43.494018,,,,POINT(-96.8018669 43.494018),3.0,3.0,6.0
,471,80285606,,,,,,,-96.801876,43.4932167,,,,POINT(-96.801876 43.4932167),3.0,3.0,6.0
,472,80289265,,,,,,,-96.7737832,43.4899052,,,,POINT(-96.7737832 43.4899052),2.0,2.0,4.0
,473,80291770,,,,,,,-96.722506,43.4995102,,,,POINT(-96.722506 43.4995102),3.0,3.0,6.0
