pair,from_node,to_node,geometry,fftt,cost,link_type_name
"(10023, 10031)",6515,3734,"LINESTRING (-96.7909079 43.5090887, -96.7909054 43.509649)",0.0933449999999999,0.0061868840642747,tertiary
"(10023, 10031)",3734,4888,"LINESTRING (-96.7909054 43.509649, -96.7909181 43.5106536)",0.1673549999999999,0.011092248996483,tertiary
"(10023, 10031)",4888,2953,"LINESTRING (-96.7909181 43.5106536, -96.790917 43.5115131)",0.143175,0.0094896044341158,tertiary
"(10023, 10031)",2953,4365,"LINESTRING (-96.790917 43.5115131, -96.7909234 43.5123658)",0.14205,0.0094150397057178,tertiary
"(10023, 10031)",4365,714,"LINESTRING (-96.7909234 43.5123658, -96.7909351 43.5130859)",0.11997,0.0079515826363602,tertiary
"(10023, 10031)",714,5992,"LINESTRING (-96.7909351 43.5130859, -96.7909473 43.5143578)",0.21189,0.0140440180446642,tertiary
"(10023, 10031)",5992,8984,"LINESTRING (-96.7909473 43.5143578, -96.7909543 43.5148035)",0.061755,0.0040931064908596,tertiary
"(10023, 10031)",8984,5721,"LINESTRING (-96.7909543 43.5148035, -96.7927515 43.5148159)",0.1565892857142857,0.014530180073819,secondary
"(10023, 10031)",5721,4441,"LINESTRING (-96.7927515 43.5148159, -96.793367 43.514809)",0.0533035714285714,0.0049461269837324,secondary
"(10023, 10031)",4441,2452,"LINESTRING (-96.793367 43.514809, -96.795098 43.514808)",0.1499035714285714,0.0139098015335479,secondary
"(10023, 10031)",2452,4034,"LINESTRING (-96.795098 43.514808, -96.7964768 43.5148155)",0.1194,0.0110793244435607,secondary
"(10023, 10031)",4034,4184,"LINESTRING (-96.7964768 43.5148155, -96.797056 43.514813)",0.0501535714285714,0.0046538332484123,secondary
"(10023, 10031)",4184,4314,"LINESTRING (-96.797056 43.514813, -96.7986895 43.5148115)",0.1414607142857143,0.0131263747871798,secondary
"(10023, 10031)",4314,4364,"LINESTRING (-96.7986895 43.5148115, -96.8009179 43.5148187)",0.192975,0.0179064709756794,secondary
"(10023, 10031)",4364,2374,"LINESTRING (-96.8009179 43.5148187, -96.8050141 43.514814)",0.3547178571428571,0.0329148595076242,secondary
"(10023, 10031)",2374,5722,"LINESTRING (-96.8050141 43.514814, -96.8097568 43.5148295)",0.4107321428571429,0.0381125181751525,secondary
"(10023, 10031)",5722,1952,"LINESTRING (-96.8097568 43.5148295, -96.8108644 43.5148468)",0.0959357142857143,0.0089020343743397,secondary
"(10023, 10031)",1952,1953,"LINESTRING (-96.8108644 43.5148468, -96.8112832 43.5180998)",0.36339,0.0361281022033877,secondary
"(10023, 10031)",1953,2024,"LINESTRING (-96.8112832 43.5180998, -96.8118781 43.519701)",0.18434,0.018327016043844,secondary
"(10023, 10031)",2024,6670,"LINESTRING (-96.8118781 43.519701, -96.8134555 43.522287)",0.31463,0.0312804006611405,secondary
"(10023, 10031)",6670,2529,"LINESTRING (-96.8134555 43.522287, -96.8150445 43.525161)",0.34461,0.0342610014043023,secondary
"(10023, 10031)",2529,4883,"LINESTRING (-96.8150445 43.525161, -96.8163391 43.5251816)",0.21538,0.0107065008015708,residential
"(10023, 10031)",4883,3962,"LINESTRING (-96.8163391 43.5251816, -96.8191445 43.5239075)",0.55016,0.0273483539836206,residential
"(10023, 10031)",3962,2363,"LINESTRING (-96.8191445 43.5239075, -96.8203619 43.523488)",0.21772,0.0108228217778716,residential
"(10023, 10031)",2363,10031,"LINESTRING (-96.8203619 43.523488, -96.822185 43.5232971)",0.2970306682149228,0.0,centroid_connector_inward
"(10019, 10003)",10019,4538,"LINESTRING (-96.7447999 43.5544923, -96.744069 43.5534198)",0.266017734462379,0.0,centroid_connector_outward
"(10019, 10003)",4538,4537,"LINESTRING (-96.744069 43.5534198, -96.7440641 43.5524955)",0.2053,0.0102054258267364,residential
"(10019, 10003)",4537,4536,"LINESTRING (-96.7440641 43.5524955, -96.7440581 43.551193)",0.2893199999999999,0.0143820448134017,residential
"(10019, 10003)",4536,5277,"LINESTRING (-96.7440581 43.551193, -96.742682 43.5511981)",0.11116,0.0110514869449588,secondary
"(10019, 10003)",5277,1563,"LINESTRING (-96.742682 43.5511981, -96.7413072 43.5512024)",0.11105,0.0110405507847937,secondary
"(10019, 10003)",1563,4453,"LINESTRING (-96.7413072 43.5512024, -96.7398099 43.5512077)",0.12095,0.012024805199647,secondary
"(10019, 10003)",4453,8861,"LINESTRING (-96.7398099 43.5512077, -96.7392056 43.5512072)",0.04881,0.0048526725241403,secondary
"(10019, 10003)",8861,4332,"LINESTRING (-96.7392056 43.5512072, -96.7383237 43.5512112)",0.07124,0.0070826550014291,secondary
"(10019, 10003)",4332,8860,"LINESTRING (-96.7383237 43.5512112, -96.7377489 43.5512097)",0.04643,0.004616053786024,secondary
"(10019, 10003)",8860,4348,"LINESTRING (-96.7377489 43.5512097, -96.7370979 43.551208)",0.05259,0.0052284787552661,secondary
"(10019, 10003)",4348,7119,"LINESTRING (-96.7370979 43.551208, -96.7364121 43.5512089)",0.0554,0.0055078479376638,secondary
"(10019, 10003)",7119,3384,"LINESTRING (-96.7364121 43.5512089, -96.7357298 43.5512098)",0.05511,0.0054790162426833,secondary
"(10019, 10003)",3384,1029,"LINESTRING (-96.7357298 43.5512098, -96.7343 43.5512086)",0.11549,0.0114819739769097,secondary
"(10019, 10003)",1029,7118,"LINESTRING (-96.7343 43.5512086, -96.7342289 43.5512085)",0.00574,0.0005706687213391,secondary
"(10019, 10003)",7118,7117,"LINESTRING (-96.7342289 43.5512085, -96.7328135 43.5512092)",0.11433,0.0113666471969875,secondary
"(10019, 10003)",7117,1807,"LINESTRING (-96.7328135 43.5512092, -96.7313083 43.5512137)",0.12159,0.01208843376788,secondary
"(10019, 10003)",1807,1806,"LINESTRING (-96.7313083 43.5512137, -96.7313052 43.5499096)",0.1810375,0.0143989461518386,primary
"(10019, 10003)",1806,1805,"LINESTRING (-96.7313052 43.5499096, -96.7313021 43.5486115)",0.1802125,0.0143333291908484,primary
"(10019, 10003)",1805,2462,"LINESTRING (-96.7313021 43.5486115, -96.731299 43.5472883)",0.1836874999999999,0.0146097157841102,primary
"(10019, 10003)",2462,2872,"LINESTRING (-96.731299 43.5472883, -96.7313035 43.5459983)",0.1074525,0.0142438515167708,primary
"(10019, 10003)",2872,5947,"LINESTRING (-96.7313035 43.5459983, -96.7313023 43.5446891)",0.18175,0.0144556153454211,primary
"(10019, 10003)",5947,4507,"LINESTRING (-96.7313023 43.5446891, -96.731303 43.5434553)",0.171275,0.013622478780121,primary
"(10019, 10003)",4507,3153,"LINESTRING (-96.731303 43.5434553, -96.7313062 43.5424571)",0.138575,0.0110216610535996,primary
"(10019, 10003)",3153,1539,"LINESTRING (-96.7313062 43.5424571, -96.7313004 43.5414387)",0.141375,0.0112443610424149,primary
"(10019, 10003)",1539,1538,"LINESTRING (-96.7313004 43.5414387, -96.7297749 43.5414445)",0.12325,0.0122534703667341,secondary
"(10019, 10003)",1538,1537,"LINESTRING (-96.7297749 43.5414445, -96.728282 43.5414441)",0.12061,0.0119910025227733,secondary
"(10019, 10003)",1537,8250,"LINESTRING (-96.728282 43.5414441, -96.7267886 43.5414518)",0.12065,0.0119949793082878,secondary
"(10019, 10003)",8250,8876,"LINESTRING (-96.7267886 43.5414518, -96.7267788 43.5405534)",0.24945,0.0099200914660668,tertiary
"(10019, 10003)",8876,8877,"LINESTRING (-96.7267788 43.5405534, -96.7267609 43.5383135)",0.6219250000000001,0.0247326233114195,tertiary
"(10019, 10003)",8877,10003,"LINESTRING (-96.7267609 43.5383135, -96.7246004 43.5379766)",0.3562699430026227,0.0,centroid_connector_inward
"(10008, 10027)",10008,4540,"LINESTRING (-96.8154082 43.5075375, -96.815292 43.5063517)",0.2643751043005294,0.0,centroid_connector_outward
"(10008, 10027)",4540,4541,"LINESTRING (-96.815292 43.5063517, -96.8153001 43.50555)",0.17808,0.0088523245554078,residential
"(10008, 10027)",4541,4542,"LINESTRING (-96.8153001 43.50555, -96.8153067 43.504728)",0.18258,0.0090760187406017,residential
"(10008, 10027)",4542,5160,"LINESTRING (-96.8153067 43.504728, -96.8142738 43.5047426)",0.125265,0.00830253395802,tertiary
"(10008, 10027)",5160,4277,"LINESTRING (-96.8142738 43.5047426, -96.812959 43.504738)",0.159435,0.0105673133085612,tertiary
"(10008, 10027)",4277,2725,"LINESTRING (-96.812959 43.504738, -96.8116778 43.504735)",0.155355,0.0102968918935712,tertiary
"(10008, 10027)",2725,4123,"LINESTRING (-96.8116778 43.504735, -96.8108282 43.504733)",0.10302,0.0068281407284973,tertiary
"(10008, 10027)",4123,5316,"LINESTRING (-96.8108282 43.504733, -96.8108341 43.5063397)",0.17844,0.0177404401804466,secondary
"(10008, 10027)",5316,1852,"LINESTRING (-96.8108341 43.5063397, -96.8108458 43.5083734)",0.22586,0.022454919407956,secondary
"(10008, 10027)",1852,3739,"LINESTRING (-96.8108458 43.5083734, -96.810866 43.5112639)",0.3210199999999999,0.0319156921470913,secondary
"(10008, 10027)",3739,4890,"LINESTRING (-96.810866 43.5112639, -96.8108107 43.5121899)",0.10294,0.0102342575217169,secondary
"(10008, 10027)",4890,1952,"LINESTRING (-96.8108107 43.5121899, -96.8108644 43.5148468)",0.29513,0.0293417177227931,secondary
"(10008, 10027)",1952,5722,"LINESTRING (-96.8108644 43.5148468, -96.8097568 43.5148295)",0.0959357142857143,0.0089020343743397,secondary
"(10008, 10027)",5722,2374,"LINESTRING (-96.8097568 43.5148295, -96.8050141 43.514814)",0.4107321428571429,0.0381125181751525,secondary
"(10008, 10027)",2374,4364,"LINESTRING (-96.8050141 43.514814, -96.8009179 43.5148187)",0.3547178571428571,0.0329148595076242,secondary
"(10008, 10027)",4364,4314,"LINESTRING (-96.8009179 43.5148187, -96.7986895 43.5148115)",0.192975,0.0179064709756794,secondary
"(10008, 10027)",4314,4184,"LINESTRING (-96.7986895 43.5148115, -96.797056 43.514813)",0.1414607142857143,0.0131263747871798,secondary
"(10008, 10027)",4184,4034,"LINESTRING (-96.797056 43.514813, -96.7964768 43.5148155)",0.0501535714285714,0.0046538332484123,secondary
"(10008, 10027)",4034,2452,"LINESTRING (-96.7964768 43.5148155, -96.795098 43.514808)",0.1194,0.0110793244435607,secondary
"(10008, 10027)",2452,4441,"LINESTRING (-96.795098 43.514808, -96.793367 43.514809)",0.1499035714285714,0.0139098015335479,secondary
"(10008, 10027)",4441,5721,"LINESTRING (-96.793367 43.514809, -96.7927515 43.5148159)",0.0533035714285714,0.0049461269837324,secondary
"(10008, 10027)",5721,8984,"LINESTRING (-96.7927515 43.5148159, -96.7909543 43.5148035)",0.1588714285714285,0.0147419439024693,secondary
"(10008, 10027)",8984,8754,"LINESTRING (-96.7909543 43.5148035, -96.7903149 43.5147223)",0.0553285714285714,0.0051340300992953,secondary
"(10008, 10027)",8754,8295,"LINESTRING (-96.7903149 43.5147223, -96.7895744 43.5147215)",0.064125,0.0059502653261585,secondary
"(10008, 10027)",8295,8964,"LINESTRING (-96.7895744 43.5147215, -96.7863432 43.5148036)",0.2798142857142857,0.0259644326245541,secondary
"(10008, 10027)",8964,8915,"LINESTRING (-96.7863432 43.5148036, -96.785798 43.5147436)",0.0472821428571428,0.0043873886189369,secondary
"(10008, 10027)",8915,4737,"LINESTRING (-96.785798 43.5147436, -96.7843983 43.5147473)",0.1212214285714285,0.0112483378279294,secondary
"(10008, 10027)",4737,8913,"LINESTRING (-96.7843983 43.5147473, -96.7833419 43.5147565)",0.0914892857142857,0.0084894428772043,secondary
"(10008, 10027)",8913,8914,"LINESTRING (-96.7833419 43.5147565, -96.782829 43.5147466)",0.0444321428571428,0.0041229323822187,secondary
"(10008, 10027)",8914,8990,"LINESTRING (-96.782829 43.5147466, -96.7813801 43.514837)",0.1263535714285714,0.0117245578932978,secondary
"(10008, 10027)",8990,8943,"LINESTRING (-96.7813801 43.514837, -96.7810874 43.5147825)",0.0246,0.0022826748853567,primary
"(10008, 10027)",8943,8944,"LINESTRING (-96.7810874 43.5147825, -96.7798832 43.5147851)",0.1042821428571428,0.0096765133533001,primary
"(10008, 10027)",8944,8988,"LINESTRING (-96.7798832 43.5147851, -96.7794473 43.514829)",0.037575,0.0034866466998893,primary
"(10008, 10027)",8988,6726,"LINESTRING (-96.7794473 43.514829, -96.7790859 43.5147675)",0.0315321428571428,0.0029259199423366,primary
"(10008, 10027)",6726,8942,"LINESTRING (-96.7790859 43.5147675, -96.7773679 43.5147779)",0.1489285714285714,0.0138193296630917,primary
"(10008, 10027)",8942,6730,"LINESTRING (-96.7773679 43.5147779, -96.7767297 43.5147864)",0.055275,0.0051290591174021,primary
"(10008, 10027)",6730,6728,"LINESTRING (-96.7767297 43.5147864, -96.7766166 43.5147872)",0.0097928571428571,0.0009086954900766,primary
"(10008, 10027)",6728,5576,"LINESTRING (-96.7766166 43.5147872, -96.7745814 43.5148391)",0.1775464285714285,0.0164748281904383,primary
"(10008, 10027)",5576,5647,"LINESTRING (-96.7745814 43.5148391, -96.7744923 43.5148362)",0.007725,0.0007168155889992,primary
"(10008, 10027)",5647,6534,"LINESTRING (-96.7744923 43.5148362, -96.7732215 43.5148318)",0.1100464285714285,0.0102113910050082,primary
"(10008, 10027)",6534,3956,"LINESTRING (-96.7732215 43.5148318, -96.7730989 43.5148315)",0.0106178571428571,0.0009852486112319,primary
"(10008, 10027)",3956,8293,"LINESTRING (-96.7730989 43.5148315, -96.7713667 43.5148332)",0.15,0.0139187493009556,primary
"(10008, 10027)",8293,6704,"LINESTRING (-96.7713667 43.5148332, -96.7711855 43.5148334)",0.0156964285714285,0.0014564976947071,primary
"(10008, 10027)",6704,6711,"LINESTRING (-96.7711855 43.5148334, -96.7710013 43.5148334)",0.0159535714285714,0.0014803584077944,primary
"(10008, 10027)",6711,6723,"LINESTRING (-96.7710013 43.5148334, -96.7710298 43.5160019)",0.1622374999999999,0.0129036747983645,primary
"(10008, 10027)",6723,6701,"LINESTRING (-96.7710298 43.5160019, -96.7711058 43.5171427)",0.1589375,0.0126412069544036,primary
"(10008, 10027)",6701,8673,"LINESTRING (-96.7711058 43.5171427, -96.771103 43.517636)",0.0684874999999999,0.0054472019585668,primary
"(10008, 10027)",8673,6716,"LINESTRING (-96.771103 43.517636, -96.7711025 43.5184175)",0.1084875,0.0086286303702138,primary
"(10008, 10027)",6716,6715,"LINESTRING (-96.7711025 43.5184175, -96.77162 43.5207101)",0.3242,0.025785477276399,primary
"(10008, 10027)",6715,8068,"LINESTRING (-96.77162 43.5207101, -96.7720288 43.5215696)",0.1262625,0.0100423776206395,primary
"(10008, 10027)",8068,10027,"LINESTRING (-96.7720288 43.5215696, -96.7719045 43.5216706)",0.0301046630377791,0.0,centroid_connector_inward
"(10006, 10026)",10006,3396,"LINESTRING (-96.6859654 43.541765, -96.6864382 43.5420788)",0.103339902292029,0.0,centroid_connector_outward
"(10006, 10026)",3396,4226,"LINESTRING (-96.6864382 43.5420788, -96.6864622 43.5439474)",0.41506,0.0206325574459095,residential
"(10006, 10026)",4226,5378,"LINESTRING (-96.6864622 43.5439474, -96.6877171 43.5439415)",0.1520699999999999,0.0100791628866491,tertiary
"(10006, 10026)",5378,4588,"LINESTRING (-96.6877171 43.5439415, -96.6889614 43.5439437)",0.15078,0.0099936619980861,tertiary
"(10006, 10026)",4588,5377,"LINESTRING (-96.6889614 43.5439437, -96.6914464 43.5439478)",0.301125,0.0199584923011917,tertiary
"(10006, 10026)",5377,1416,"LINESTRING (-96.6914464 43.5439478, -96.6914509 43.5449843)",0.1438875,0.0114441945145214,tertiary
"(10006, 10026)",1416,8995,"LINESTRING (-96.6914509 43.5449843, -96.6914542 43.5467372)",0.2345249999999999,0.0186531124560378,tertiary
"(10006, 10026)",8995,8256,"LINESTRING (-96.6914542 43.5467372, -96.6922036 43.5467842)",0.064875,0.0060198590726633,primary
"(10006, 10026)",8256,8401,"LINESTRING (-96.6922036 43.5467842, -96.69275 43.5467635)",0.0473678571428571,0.004395342189966,primary
"(10006, 10026)",8401,7199,"LINESTRING (-96.69275 43.5467635, -96.6931568 43.546755)",0.0411,0.0032689176929673,primary
"(10006, 10026)",7199,5415,"LINESTRING (-96.6931568 43.546755, -96.6936379 43.5467537)",0.0485749999999999,0.0038634471273938,primary
"(10006, 10026)",5415,5416,"LINESTRING (-96.6936379 43.5467537, -96.694024 43.5466926)",0.01598,0.0031774516261324,motorway
"(10006, 10026)",5416,5417,"LINESTRING (-96.694024 43.5466926, -96.6940867 43.5466604)",0.0031,0.0006164017547566,motorway
"(10006, 10026)",5417,5418,"LINESTRING (-96.6940867 43.5466604, -96.6941553 43.5466289)",0.0032749999999999,0.0006511986280089,motorway
"(10006, 10026)",5418,5419,"LINESTRING (-96.6941553 43.5466289, -96.6945188 43.5461897)",0.030035,0.0059721376464886,motorway
"(10006, 10026)",5419,7193,"LINESTRING (-96.6945188 43.5461897, -96.6941096 43.5437172)",0.138435,0.0275263151353971,motorway
"(10006, 10026)",7193,5379,"LINESTRING (-96.6941096 43.5437172, -96.6956992 43.533608)",0.6697615384615385,0.1154182459890389,motorway
"(10006, 10026)",5379,5380,"LINESTRING (-96.6956992 43.533608, -96.696501 43.532972)",0.0552923076923076,0.0095283780928827,motorway
"(10006, 10026)",5380,5386,"LINESTRING (-96.696501 43.532972, -96.698168 43.5316547)",0.114726923076923,0.0197705891856288,motorway
"(10006, 10026)",5386,5387,"LINESTRING (-96.698168 43.5316547, -96.6990602 43.5309454)",0.0616038461538461,0.0106160289311146,motorway
"(10006, 10026)",5387,8814,"LINESTRING (-96.6990602 43.5309454, -96.7003478 43.5298857)",0.0906461538461538,0.0156208135011868,motorway
"(10006, 10026)",8814,788,"LINESTRING (-96.7003478 43.5298857, -96.7011762 43.5289618)",0.0707826923076923,0.0121977953695303,motorway
"(10006, 10026)",788,5385,"LINESTRING (-96.7011762 43.5289618, -96.7030684 43.5256789)",0.2286057692307692,0.0393950315035977,motorway
"(10006, 10026)",5385,7050,"LINESTRING (-96.7030684 43.5256789, -96.70596 43.5192846)",0.4313365384615384,0.0743310922489964,motorway
"(10006, 10026)",7050,743,"LINESTRING (-96.70596 43.5192846, -96.7062171 43.5187379)",0.0370211538461538,0.0063797581617308,motorway
"(10006, 10026)",743,744,"LINESTRING (-96.7062171 43.5187379, -96.7095929 43.5167961)",0.181895,0.0361678700585333,motorway
"(10006, 10026)",744,2710,"LINESTRING (-96.7095929 43.5167961, -96.7112753 43.5164684)",0.070385,0.0139953024221109,motorway
"(10006, 10026)",2710,7038,"LINESTRING (-96.7112753 43.5164684, -96.7113748 43.5160948)",0.04226,0.0042014738961313,secondary
"(10006, 10026)",7038,702,"LINESTRING (-96.7113748 43.5160948, -96.7118392 43.5158)",0.025245,0.0050196975157518,motorway
"(10006, 10026)",702,5397,"LINESTRING (-96.7118392 43.5158, -96.7157797 43.5144062)",0.177475,0.0352890004598158,motorway
"(10006, 10026)",5397,703,"LINESTRING (-96.7157797 43.5144062, -96.7266613 43.5119483)",0.5315423076923077,0.0915992891495892,motorway
"(10006, 10026)",703,704,"LINESTRING (-96.7266613 43.5119483, -96.7295768 43.5113069)",0.1233499999999999,0.0245268246610411,motorway
"(10006, 10026)",704,7027,"LINESTRING (-96.7295768 43.5113069, -96.7310558 43.5110827)",0.061065,0.0121421203723265,motorway
"(10006, 10026)",7027,5937,"LINESTRING (-96.7310558 43.5110827, -96.7311463 43.5110721)",0.003705,0.000736699516572,motorway
"(10006, 10026)",5937,5938,"LINESTRING (-96.7311463 43.5110721, -96.7312918 43.5110552)",0.005955,0.0011840878869598,motorway
"(10006, 10026)",5938,5406,"LINESTRING (-96.7312918 43.5110552, -96.734805 43.5089051)",0.18775,0.0373320740179203,motorway
"(10006, 10026)",5406,772,"LINESTRING (-96.734805 43.5089051, -96.7454555 43.5048617)",0.560198076923077,0.0965374625622926,motorway
"(10006, 10026)",772,773,"LINESTRING (-96.7454555 43.5048617, -96.7482538 43.5043286)",0.11776,0.023415313109722,motorway
"(10006, 10026)",773,7020,"LINESTRING (-96.7482538 43.5043286, -96.7492361 43.5042611)",0.03988,0.0079297103160301,motorway
"(10006, 10026)",7020,7017,"LINESTRING (-96.7492361 43.5042611, -96.7494832 43.5041976)",0.01063,0.0021136615009879,motorway
